user_id,tw_lag7_watched,tw_lag6_watched,tw_lag5_watched,tw_lag4_watched,tw_lag3_watched,tw_lag2_watched,tw_lag1_watched,average_completion,total_sessions,num_genre,num_weekday,num_timeday,most_genre_Children's,most_genre_Comedy,most_genre_Drama,most_genre_Entertainment,most_genre_Factual,most_genre_Learning,most_genre_Music,most_genre_News,most_genre_Religion & Ethics,most_genre_Sport,most_genre_Weather,most_weekday_weekday_0,most_weekday_weekday_1,most_weekday_weekday_2,most_weekday_weekday_3,most_weekday_weekday_4,most_weekday_weekday_5,most_weekday_weekday_6,most_timeday_Afternoon,most_timeday_Evening,most_timeday_Morning,most_timeday_Night
HIQDJD,155.64586666666665,231.4983666666666,572.4422999999998,0.0,0.0,0.0,0.0,0.4688284923288831,36,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HITIPS,0.10275,0.0,0.0,0.0,0.0,0.0,0.0,0.04251724137931034,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HIWSYA,10.644333333333332,9.260833333333332,0.0,11.564466666666664,0.0,0.1538,0.0,0.2176464155982906,8,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
HIYRRI,0.0,1.43095,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
HJAPDZ,1.3602166666666666,0.0,34.3814,0.9287166666666666,0.0,0.0,0.0,0.7690977011494253,4,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HJFDUY,4.71225,0.0,0.0,0.0,0.0,0.0,0.0,0.12543555555555555,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HJHCER,9.65355,69.84908333333333,43.300666666666665,78.67901666666667,2.9923,23.027433333333327,29.96145,0.600110988576825,47,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
HJHJCD,1183.5989166666664,1041.5142166666672,1161.5305666666663,738.6020500000002,966.2113500000002,821.7799833333335,1034.244433333334,0.2486759754849231,486,9,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HJLOUI,1387.4877000000001,1667.7604333333331,1382.60705,1193.4820666666667,688.3880833333333,684.9079833333333,1420.6990666666659,0.4961508344765642,414,10,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HJLWRF,220.18291666666664,0.0,0.0,376.2242333333334,10.7536,40.566916666666664,21.832950000000004,0.22731900466899055,84,7,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HJOLMV,0.0,65.71723333333333,0.2057,0.0,3.7274666666666665,0.0,0.0,0.08397493853096794,17,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HJRGMQ,0.3985333333333334,37.480533333333334,0.0,0.0,0.0,0.0,0.0,0.03815620841830885,9,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
HJRXIT,426.0100833333333,13.337433333333333,0.0,59.702416666666664,223.10726666666665,101.35361666666668,52.97168333333333,0.3461246231565565,46,8,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
HJSOYO,0.17028333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0018920370370370367,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HJTFTE,8.606433333333333,5.0639,0.6675333333333333,48.37925,0.0,21.6526,0.0,0.8799307656758357,10,4,5,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HJWJST,116.96359999999997,0.0,0.22418333333333335,0.0,0.0,2.1919499999999994,82.96066666666665,0.15666970952151943,32,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HJYDKV,0.0,0.0,0.0,0.0,54.15508333333333,0.0,0.0,0.4514348611111112,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
HKCMCD,266.52234999999996,282.43953333333326,0.0,0.0,0.0,0.0,0.0,0.31769292129176685,31,7,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
HKCPQM,57.53628333333333,10.39565,1.0205,0.0,75.83235,1.4664,47.79388333333333,0.24366185948258512,29,5,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HKEAQI,0.0,154.89474999999996,29.550566666666665,8.304116666666667,21.589216666666665,83.36680000000001,0.0,0.28061501803388184,49,6,7,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HKEGLT,0.21978333333333333,0.0,0.0,0.0,103.27345,0.0,107.92668333333334,0.321367755031124,38,4,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
HKFPTP,2.3183833333333332,0.0,0.0,0.0,0.0,47.356033333333336,0.0,0.5212518947478553,6,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HKGYAA,2.9154166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.033287345385347285,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HKIZFK,16.76435,0.0,0.0,0.39899999999999997,0.0,0.0,4.1431000000000004,0.19529368055555554,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HKKNDG,177.53448333333336,352.39559999999994,379.85333333333324,43.00651666666667,195.81146666666666,83.75055,189.702,0.5460680753803402,79,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HKMOIA,19.502383333333334,54.55791666666667,0.0,0.01575,57.65438333333334,1.0002833333333334,0.0,0.32013239409722216,14,4,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
HKMYYG,0.9868666666666668,0.0,0.0,0.0,0.0,0.7687666666666667,0.0,0.6921916666666666,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HKOMEF,1.6011333333333333,0.0,0.0,0.0,940.0519999999999,0.0,0.0,0.3192228805916306,14,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HKRVGM,232.08586666666665,0.0,0.0,0.0,212.85596666666666,0.0,0.0,0.6460814596560847,4,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HKTRQX,0.0,27.889233333333333,0.0,1.4364833333333331,0.0,14.665400000000004,68.51658333333334,0.1764748318367725,24,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HKVHYE,0.0,2.2187833333333336,0.0,0.0,0.0,0.0,0.0,0.0493062962962963,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HKYLGF,0.0,42.86555,0.0,0.0,0.0,0.0,0.0,0.5290696666666667,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HLAILH,0.0,0.0,0.0,1.5899166666666666,0.0,0.0,0.0,0.035331481481481485,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
HLCSXT,172.9744,81.03705,0.0,0.0,0.0,0.0,0.0,0.6875691026936028,12,3,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HLJNTR,52.08478333333333,0.0,9.827483333333333,0.0,0.21370000000000003,0.15206666666666666,0.0,0.24023602531727536,11,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
HLLBEV,0.0,0.00775,0.0,0.0,5.134950000000001,0.0,0.0,0.07709185185185184,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HLLLOP,164.58075,1347.1072999999997,3184.9453499999995,1782.0106333333342,922.2315000000001,0.0,0.0,0.3931553342836689,180,6,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HLMXHZ,196.96226666666666,36.04815,66.33653333333334,279.77093333333323,2.0821666666666663,68.0715,44.04088333333333,0.31515470075654267,40,7,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
HLPOXJ,0.0,9.5632,0.0,0.0,0.0,0.0,0.0,0.053804351851851846,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HLTKVJ,27.454666666666665,6.001116666666666,0.0,0.0,0.0,0.0,0.0,0.371730925925926,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HLUJGR,0.2429833333333333,18.075233333333337,0.0,0.0,116.10598333333333,13.353716666666667,1.1433,0.17332053039381945,20,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HLVUHH,1.3990999999999998,0.0,0.0,0.0,0.0,0.0,2.0563333333333333,0.21972806403013184,3,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HMEPWJ,89.56186666666667,0.0,0.0,0.0,16.35105,16.451349999999998,0.0,0.30512016975308637,6,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HMFRIY,12.762533333333334,0.0,115.38013333333333,0.0,71.08196666666667,0.0,0.0,0.48756673890485314,8,3,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HMGGKW,0.0,5.940833333333333,13.8548,0.0,0.0,0.0,0.0,0.09326079365079365,3,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
HMIAQZ,0.12578333333333333,0.0,0.0,0.0,17.214383333333334,0.0,0.0,0.20050328385751034,6,3,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HMMWZH,58.020616666666676,56.52093333333333,117.96703333333333,8.493466666666666,0.0,0.0,19.115783333333333,0.4364944671884732,18,3,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HMRGNB,213.52275,163.08044999999998,386.1595833333333,213.91251666666665,371.2878,146.8244,106.11159999999998,0.3721107678878342,137,6,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HMRKOB,401.50635000000005,126.25823333333334,110.29606666666666,198.08761666666663,58.75854999999999,138.77836666666667,143.2052833333333,0.25905530055264603,92,6,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HMWMSQ,1.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.012620925925925924,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HMYOOI,0.0,0.7379666666666667,0.0,0.0,0.0,0.0,0.0,0.0024598888888888886,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
HNESQV,0.0,0.0,0.0,69.67633333333333,0.0,53.04423333333334,131.1624333333333,0.3437935124760066,26,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HNIQYA,0.30013333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.00222320987654321,4,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HNKLAK,1.74325,0.0,0.0,0.0,0.0,0.0,0.0,0.004302736383442265,5,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HNMDTW,6.75535,0.0,0.0,105.23138333333334,0.0,81.08086666666665,11.510233333333332,0.24603296907824085,21,4,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HNPVVD,0.15091666666666667,0.05321666666666667,0.0,0.0,0.0,0.0,0.0,0.0012449349349349349,4,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
HNRCTX,1270.3947,207.59375000000003,140.63438333333335,49.83213333333333,88.08853333333334,36.09061666666667,203.1191,0.3952400833021787,48,7,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HNWUKP,0.0,290.04086666666666,21.624399999999998,102.41746666666666,64.64028333333333,16.465783333333334,56.15050000000001,0.16106507410893398,40,7,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
HNXUEV,0.0,117.23733333333332,0.0,0.19646666666666668,0.0,0.0,40.43158333333333,0.4537522962066182,11,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
HODXPW,0.0,0.17398333333333332,0.0,0.0,0.0,0.0,0.0,0.0019331481481481478,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
HOEPIH,711.2370999999996,0.0,1553.8207666666663,779.9488833333337,519.0623666666667,896.2938333333332,795.9513499999998,0.29442271898105254,398,8,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HOFURC,0.0,8.23365,0.0,0.0,0.0,0.0,0.0,0.18297,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
HOHIUN,4.585966666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5687980555555556,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HOIXPO,0.10843333333333334,47.21543333333334,14.282233333333334,0.0,24.0686,28.899633333333334,0.0,0.31054257834757837,10,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
HOKXSO,70.45181666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3985125,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
HORMAA,1.7682,0.0,16.657616666666666,0.0,0.0,0.0,63.615816666666674,0.16492688027332145,10,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
HORMFX,1.2863166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.9412073170731708,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
HOSPFO,0.16633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2036734693877551,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HOWGXJ,0.0,57.49093333333333,9.0937,3.9199666666666664,36.61455,28.355250000000005,56.481899999999996,0.31873167297769994,17,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HOXJKP,0.0,10.823916666666666,0.0,0.0,0.0,58.38831666666666,0.0,0.5794327314814816,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
HOXKRQ,4.600866666666667,2.934833333333333,0.10726666666666665,2.1519999999999997,159.43245000000002,0.5458333333333333,72.70281666666668,0.37992684330745785,32,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HOYWFV,0.8301833333333333,0.008333333333333333,0.0,61.36136666666667,203.69113333333334,0.0,0.09043333333333334,0.2403796922135337,15,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
HOZMSG,423.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.20855282986438292,15,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HOZVCS,0.0,25.745183333333333,1.5494166666666667,10.501266666666666,15.211883333333333,11.214866666666664,0.0,0.23673671023965143,11,5,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
HPAIGY,0.0,12.855733333333333,0.0,0.0,14.105083333333333,0.0,38.00688333333333,0.504666526118749,6,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
HPBZHR,60.23375,0.0,0.0,0.0,0.0,0.0,0.0,0.6554153703703703,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HPCKXY,14.733216666666667,0.0,0.0,134.27761666666666,0.0,66.74006666666666,0.0,0.393396685932912,9,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPDDRW,0.0,170.10875000000001,9.905633333333332,0.0,0.0,0.0,2.187933333333333,0.3421537627279311,9,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
HPDSQI,2036.3953666666669,4620.202233333335,5198.5563666666685,3170.013983333332,2592.0334666666668,1888.0964500000002,3083.617999999999,0.39736925915493354,639,10,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HPFNMW,69.08735,0.0,0.0,0.0,0.0,0.0,0.0,0.20382582098765437,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
HPGFUT,9.924633333333333,15.119733333333333,0.0,0.0,0.0,0.0,0.0,0.14407645969498908,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
HPNKUD,17.527933333333333,63.01649999999999,9.428533333333334,0.0915,183.28690000000003,48.47861666666666,2.300483333333333,0.07498070337370981,43,3,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
HPQKDG,0.0,0.0,0.0,0.0,0.0,0.06363333333333332,0.0,0.001414074074074074,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HPYDMY,114.69160000000001,106.93134999999998,0.0,46.23501666666667,4.4108833333333335,30.609649999999995,63.21088333333333,0.4214225253554145,51,3,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HPZOSJ,130.4616,73.41588333333334,0.09196666666666667,0.0,0.0,0.0,0.0,0.20952952509945685,8,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
HQFUQD,101.91311666666667,73.46881666666667,0.0,44.27325,116.34851666666667,55.58581666666667,58.78991666666667,0.3454694987272944,36,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HQLFIT,22.08318333333333,0.0,0.0,0.0,12.606383333333332,0.10968333333333333,1.5780666666666665,0.1462539974658869,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
HQNNMA,380.33773333333323,747.6731666666668,572.7874999999997,483.40720000000005,330.01505000000003,307.02285,493.09863333333334,0.5482980401056831,186,6,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HQOATL,1830.5549333333333,1752.8136333333334,2088.7753666666677,1770.7897166666662,2080.5254666666665,1944.7293833333338,1530.3291166666668,0.6861899854324152,460,8,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HQQDFM,16.642433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13812297839506174,6,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HQSAON,0.0,14.4962,0.5752999999999999,0.0,0.0,70.06828333333333,0.0,0.3734756628576642,14,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HQTUEO,0.0,0.14288333333333333,0.0,0.0,0.0,0.0,0.0,0.002381388888888889,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HQTVMD,0.4311,30.403949999999995,0.0,16.52045,0.0,0.0,34.253299999999996,0.2647713042219734,11,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HQVFVQ,264.2707333333333,0.0,189.26109999999997,252.31476666666663,161.67601666666664,518.2497166666667,31.46731666666667,0.6658044398896468,138,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HQWAWY,1.0063166666666667,37.03548333333333,96.08851666666666,0.0,0.0,40.76973333333333,0.0,0.3210711963804714,8,4,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HQYYIS,2.49125,1.6984333333333332,3.7845500000000007,0.0,0.0,0.0,0.0,0.9124260949762624,12,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HQZOYS,0.0018,0.0,95.93744999999998,75.92988333333332,0.0,0.0,0.0,0.1494389981840677,5,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
HRAJPI,60.892466666666664,0.0,0.0,1.1638,0.0,0.0,10.854083333333335,0.417781673078595,4,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HRDNHS,88.91403333333334,56.60373333333333,0.0,0.0,0.0,0.0,0.0,0.3398506384682438,9,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
HRJVRI,172.88208333333333,132.80061666666666,67.11083333333333,228.12849999999997,55.44103333333334,0.0,40.558033333333334,0.5709455078103438,56,6,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HRKAXO,3.4679,6.843399999999999,0.13278333333333334,18.783383333333333,0.11246666666666666,58.78204999999999,0.0,0.19317090556549105,18,3,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HRKIPQ,0.5607833333333333,0.0,0.0,1.6534166666666668,56.01688333333333,0.3383,0.0,0.7175411868686868,5,3,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
HRNNAZ,0.001466666666666667,14.520266666666666,39.10725,0.3653,0.0,152.13413333333335,0.0,0.11677914450002251,43,6,6,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HROVZI,128.5718,352.9787,294.6310166666667,559.6878833333333,243.38046666666676,381.40880000000004,400.2001833333334,0.3426227192898998,139,7,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
HRUWWO,1372.3065166666668,1203.2109333333333,1138.4289833333335,579.7655666666667,1082.3456833333335,736.2003500000003,2573.798883333333,0.4470811256564702,251,10,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HRVXQN,0.0,121.32348333333333,67.23951666666666,0.0,0.0,58.40678333333333,87.05985000000003,0.24630262903377745,44,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HRXVXN,0.26711666666666667,0.0,14.348566666666667,1.51815,33.1431,0.0,0.0,0.22124804526748967,9,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HRZSXN,494.1388333333333,477.7570666666667,761.6310666666667,439.5174833333333,0.0,975.7604,487.96038333333337,0.5823128829395628,77,6,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HSAMTP,52.44403333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9723648484848484,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HSDAVS,2.000766666666667,0.0,0.0,0.0,0.8341166666666666,0.0,0.0,0.5468865476190476,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
HSDXTV,281.2683333333333,125.9514,101.05291666666668,132.97611666666666,169.47879999999998,104.62463333333335,0.0,0.259498269645655,86,8,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HSGAUQ,138.68063333333333,165.63171666666668,394.3852333333334,15.636633333333334,0.0,0.0,0.0,0.24885776095877596,71,9,7,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HSHKXI,76.63626666666669,66.44878333333334,10.07495,0.0,0.0,16.286516666666667,0.0,0.23115543909994557,16,4,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
HSQDUP,1147.0136166666662,1204.2149000000002,1113.5252166666667,1034.494566666667,703.9998000000002,721.4854499999998,996.4947833333332,0.43741169555473797,446,7,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HSQHQD,798.9566666666667,842.7333,1253.0951833333331,583.8644999999999,1038.6474333333329,611.75765,369.61754999999994,0.5032933505660873,205,8,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HSRYPY,12.662799999999999,115.92256666666665,137.53375,10.014083333333334,0.0,0.0,0.0,0.44005652399677353,12,3,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HSVGHR,4.782033333333334,0.0,0.0,0.0,0.1193,0.0,0.0,0.062174838935574246,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
HSZTJN,0.0,553.2975833333333,0.0,0.0,0.0,0.0,0.0,0.8186027401129943,1,3,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
HSZWDT,9.626483333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1604413888888889,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
HTCLJA,487.09779999999995,214.11381666666665,265.9460833333334,309.61201666666665,0.0,280.36851666666666,159.1386333333333,0.33390022174125444,131,8,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HTDFRY,0.0,24.140349999999998,0.0,0.0,0.0,0.0,0.0,0.2788262973856209,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
HTESJG,6.434783333333334,3.891766666666667,0.0,110.59423333333334,0.0,45.76393333333333,88.44139999999999,0.4379305771250891,22,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTGNBA,0.0,116.6508,0.0,1271.6841166666666,67.46171666666666,0.0,0.0,0.5351276893938962,8,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
HTIPYA,2.2201833333333343,35.62723333333333,12.041983333333333,0.0,1.3905333333333334,0.7166499999999999,0.0,0.06159459640509645,35,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
HTIRJA,94.20068333333334,27.838150000000002,16.288466666666668,0.0,4.685266666666666,0.0,0.0,0.35934278880161685,14,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
